title,description,street,city,state,postal_code,country,lat,lng,phone,fax,email,website,description_2,marker_id,is_disabled,open_hours,countries,states,logo_name,categories,order
Airgas,,,Ardore,OK,,"United States",0.0,0.0,,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Oklahoma,,Lab|Industrial,0
Airgas,,"335 N WW White Road  ","San Antonio",Texas,78219,"United States",29.4368263,-98.40638659999999,"(210) 337-7255",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"3610 FM 1765","Texas City",TX,77590,"United States",29.38527629999999,-94.9247074,"(409) 941-0683",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"4431 Cantina Dr",Tyler,TX,75708,"United States",32.3844415,-95.2660971,"(903) 526-3533   ",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"4700 Elmo Weedon Rd  College Station","College Station",Texas, TX  77845,"United States",30.660987,-96.26871369999999,"(979) 776-5016",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"4700 South Loop E",Houston,TX,77033,"United States",29.6822867,-95.349814,"(713) 738-2346",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"510 Tradeway Dr  Mineral Wells","Mineral Wells",Texas,76067,"United States",0.0,0.0,"(903) 885-3480",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"520 N Hillcrest Dr PO Box 363","Sulphur Springs",TX,75482,"United States",33.1384479,-95.6010668,"(903) 885-3480",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"5310 Railroad St","Deer Park",TX,77536,"United States",29.7103067,-95.1314306,"(281) 476-9729",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"6001 9th Ave","Port Arthur",TX,77642,"United States",0.0,0.0,"(409) 982-5308   ",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"616 Miller Cut Off Rd. ","La Porte",TX,77571,"United States",29.70355499999999,-95.06571799999999,"(800) 985-0986",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"622 W Austin St",Giddings,TX,78942,"United States",30.1836636,-96.9430642,"(979) 542-1023",,,http://www.aigas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"626 E 6th Ave  ",Belton,TX,76513,"United States",0.0,0.0,"(254) 939-1823",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"Airgas 6330 S US Highway 377  Stephenville",Stephenville,TX,76401,"United States",32.185184,-98.2661754,"(254) 918-2186",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"703 N Palestine St.",Athens,TX,75751,"United States",32.2124564,-95.8541367,"(903) 675-9101",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"900 Bonham St Paris","St Paris",TX,75460,"United States",33.6612857,-95.5653787,"(903) 785-1613",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"904 N Hwy 35 ","Port Lavaca",TX,77979,"United States",28.6319627,-96.6307861,"(361) 552-4558  ",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Aramsco,,"101 Industrial Blvd.","Winter Haven",FL,33881,"United States",28.0343362,-81.7886983,863-965-7143,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Florida,,Lab|Industrial,0
Aramsco,,"1201 Gateway Drive",Elgin,IL,60123,"United States",42.0627797,-88.3428311," 847-741-2220  ",,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Illinois,,Lab|Industrial,0
Aramsco,,"1655 Imperial Way P.O. Box 29 ",Thorofare,NJ,08086,"United States",39.8301427,-75.2049674,856-848-5330,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States","New Jersey",,Lab|Industrial,0
Aramsco,,"2 Toelles Road Unit 12-13 ",Wallingford,CT,06492,"United States",41.4298255,-72.8375934,203-294-0414,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Connecticut,,Lab|Industrial,0
Aramsco,,"2508 Fairway Park Drive ",Houston,TX,77092,"United States",29.8096945,-95.46784129999999,713-460-4142,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Aramsco,,"50 Northwestern Drive",Salem,"New Hampshire",77092,"United States",42.776768,-71.260359,603-890-6400,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States","New Hampshire",,Lab|Industrial,0
"Rhema Scientific Inc. ",,"Dealer exports to Country from USA",Ma'an,,,Jordan,30.193410,35.721341,(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Jordan,,,Lab|Medical,9
"Rhema Scientific Inc. ",,"Dealer Exports to Country from USA",Riyadh,,,"Saudi Arabia",24.886669,46.605795,(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Kingdom of Saudi Arabia",,,Lab|Medical,9
"Rhema Scientific Inc. ",,"Dealer exports to country from USA","Kuwait City",,,Kuwait,29.372469,47.966930kk,(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Kuwait,,,Medical,9
"COMERCIALIZADORA E IMPORTADORA ALPHA EURO MEXICANA S.A. DE C.V.",,"Ayuhualco No.3 ","Col. San Andres Totoltepec.","C.P. 14400. Delegación Tlalpan",14400,Mexico,19.2565987,-99.17497209999999,"55 5909 6508",,,http://www.alphacal.mx/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Mexico,,,Lab,0
Sigma-Aldrich,,"Exports to Country from Singapore","Phnom Penh",,,Cambodia,11.557684,"104.920741 ","47 23 176 000",,,http://www.sigmaaldrich.com/european-export.html,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Cambodia,,,Lab,0
"Rhema Scientific Inc. ",,,Colombo,,,"Sri Lanka",6.922346,79.826719,(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Sri Lanka",,,Lab|Medical,9
"Mercantil S.A. Division Laboratorio",,"Calle Z N 243 Monterrico",Lima,Lima,32,Peru,-12.1376697,-76.9837608,51-1-434-2727,,,http://www.mercantil.com.pe,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM",Peru,,,Lab,0
"VWR Advanced Instruments ",,"Cotto Norte Carr 686, Int. 670 ",Manati,,00617,"Puerto Rico",18.4388222,-66.46531829999999," 787-788-3222",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Puerto Rico",,,Lab|Industrial,0
"Rhema Scientific Inc. ",,"Dealer exports to Country from USA",Gadong,,,"Brunei Darussalam",4.915815,114.905054,(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","Brunei Darussalam",,,Lab|Medical,9
"Rhema Scientific Inc. ",,"Dealer Exports from US to Country","Abu Dhabi",,,"United Arab Emirates",24.462855,"54.348497 ",(845)269-8698,,,http://www.rhemascientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United Arab Emirates",,,Medical,9
Airgas,,"1400 W US 380",Decatur,TX,76234,"United States",33.2405461,-97.5995169,"(940) 627-6820",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Airgas,,"Airgas 321 A St NE",Decatur,OK,73401,"United States",33.2405461,-97.5995169,"(580) 223-1655",,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Oklahoma,,Lab|Industrial,0
"Ajax Environmental & Safety Sup.",,"2537 South Gessner Suite 238",Houston,TX,77063,"United States",29.7400238,-95.5368974,713-789-4149,,,http://www.airgas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
"Aldrich Chemical Co, Inc.",,"P.O. Box 2988 ",Milwaukee,WI,53201,"United States",43.03,-87.92,414-298-7900,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Wisconsin,,Lab|Industrial,0
"All World Scientific",,"5515 186th Place","SW Lynnwood",WA,98037,"United States",47.830768,-122.3080233,425-672-4228,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Washington,,Lab,0
"American Cleanstat ",,"1552 S. Anaheim Blvd. Bldg. C",Anaheim,CA,92805,"United States",33.8085494,-117.9050055,714-533-2827,,,http://americancleanstat.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab,0
"Andwin Scientific ",,"6636 Variel AvenueWarner Center",Variel,CA,91303,"United States",34.1908281,-118.591981,847-701-2848,,,http://andwinsci.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab,0
"Animal Reproduction Systems, Inc.",,"13661 Benson Ave.",Chino,CA,91710,"United States",34.0054715,-117.6800138,"909-364-1311   ",,,http://www.arssales.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab,0
"Aqua Bailers, Inc.",,"3017 Horseshoe Bend Ln.",Knoxville,TN,37931,"United States",35.9640822,-84.1708421,"800-345-6620     ",,,http://www.aquabailers.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Tennessee,,Lab,0
"Aramsco ",,"5145 Norwood Suite D Dallas",Dallas,"TX ",75247,"United States",32.8118218,-96.8901451,214-689-2110,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab|Industrial,0
Aramsco,,"52-37 Second Street ","Long Island City","NY ",11101,"United States",40.7409942,-73.9589617,718-361-7540,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States","New York",,Lab|Industrial,0
Aramsco,,"7817 West Morris Street ",Indianapolis,IN,46231,"United States",39.7485588,-86.2987526,888-443-6449,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Indiana,,Lab|Industrial,0
Aramsco,,"3210 East Roeser Road Suite 7 ",Phoenix,AZ,85040,"United States",33.400592,-112.0121464,602-268-5700,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Arizona,,Lab|Industrial,0
Aramsco,," 1951 Parco Avenue Suite E",Ontario,CA,91761,"United States",34.0390082,-117.6228765,909-673-0340,,,http://www.aramsco.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab|Industrial,0
"Aramsco ",,"Palla Fox Industrial Park 3820 Liggett Street ",Pensacola,FL,32506,"United States",30.45211309999999,-87.23178089999999,"850-439-0953 ",,,"850-439-0953    ",,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Florida,,Lab|Industrial,0
"Atlantic Drilling Supply, Inc.",," 6462 125th Avenue"," North Largo",FL,33773,"United States",27.8852128,-82.7262229,"800-752-9416 ",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Florida,,Lab,0
"B. A. P. Manufacturing Inc.",,"601 Stone Street",Fremont,OH,43420,"United States",41.352826,-83.13516899999999,419-332-5041,,,http://www.bapman.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Ohio,,Lab|Industrial,0
"BC Scientific",," P.O. BOX 014299",Miami,FL," 33127","United States",25.8105183,-80.2042436,"305 324 0808",,,http://www.bcscientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Florida,,Lab,0
"Brand-Nu Laboratory, Inc.",,"P.O. Box 895 ",Meriden,CT,06450,"United States",41.5254822,-72.7688226,203-235-7989,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Connecticut,,Lab,0
"Breeder's Choice ",,"2982 Rock Hill Road ",Aubrey,TX,76227,"United States",33.2800749,-97.01402399999999,"940-365-2231 ",,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Medical,0
"Burrell Scientific, LLC",,"300 Parkway View Drive"," Pittsburgh",PA,15205,"United States",40.434111,-80.130565,412-747-2111,,,http://http://burrellsci.com/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Pennsylvania,,Lab,0
"Capitol Scientific, Inc. ",,"2500 Routland Drive ",Austin,TX,78758,"United States",30.3832334,-97.7223636,512-836-1167,,,http://www.capitolscientific.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Lab,0
"Cardinal Health",," P.O. Box 95300 ",Albuquerque,NM,87199,"United States",35.0843859,-106.650422,505-761-6900,,,,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States","New Mexico",,Medical,0
"Cardinal Health Allegiance Healthcare Corporation ",,"3080 West Interstate 20 ","Grand Praire",TX,75052,"United States",32.6738911,-97.13461699999999,"972-206-2600     ",,,http://www.allegiance.net/,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",Texas,,Medical,0
"Carolina Biological Supply",,"P.O. Box 6005 ",Burlington,NC,27216,"United States",36.03,-79.47999999999999,336-584-0381,,,http://www.carolina.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States","North Carolina",,Lab,0
"Cintas Cleanroom Resources ",,"151 15541 Mosher Avenue",Tustin,CA,92780,"United States",33.7178176,-117.8359967,"949-459-9200  ",,,http://ww.cintas.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab|Industrial,0
"Cintas-Eastwater Scientific",,"23161 Antonio Parkway","Rancho Santa Margarita",CA,92688,"United States",33.626372,-117.607155,"949-459-9200  ",,,http://www.cintas-corp.com/clean,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab|Industrial,0
"Clarkson Lab and Supply, Inc. ",,"350 Trousdale Drive","Chula Vista",CA,91910,"United States",32.6540892,-117.0870849,"619-425-1932 ",,,http://www.clarksonlab.com,,1,0,"mon=09:30 AM - 06:30 PM|tue=09:30 AM - 06:30 PM|wed=09:30 AM - 06:30 PM|thu=09:30 AM - 06:30 PM|fri=09:30 AM - 06:30 PM|sat=09:30 AM - 06:30 PM|sun=09:30 AM - 06:30 PM","United States",California,,Lab,0
